path,label
data\raw\flower_classification\train\sunflower\230036383_9916d7d0aa_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\25029244282_fc9e5f1093_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\8088653379_8cb5629a82_c.jpg,dandelion
data\raw\flower_classification\train\rose\27123681125_d45b334a94_c.jpg,rose
data\raw\flower_classification\train\common_daisy\6195587339_18f637f066_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\8610469189_3d96c5c756_c.jpg,sunflower
data\raw\flower_classification\train\rose\19383535005_e621834f69_c.jpg,rose
data\raw\flower_classification\train\rose\4656716730_dd22cf60d4_c.jpg,rose
data\raw\flower_classification\train\dandelion\41997407411_f0b442e799_c.jpg,dandelion
data\raw\flower_classification\train\tulip\3335875115_0898dffa7d_c.jpg,tulip
data\raw\flower_classification\train\rose\23994135190_66c703fd46_c.jpg,rose
data\raw\flower_classification\train\tulip\8624522483_0627c5af46_c.jpg,tulip
data\raw\flower_classification\train\rose\28934528478_1666ffd634_c.jpg,rose
data\raw\flower_classification\train\dandelion\5681532222_a92dc232b9_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\4834365577_1481fac836_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\3655236791_bf23ccb3aa_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\4754259657_6dd704be12_c.jpg,sunflower
data\raw\flower_classification\train\tulip\5875946787_320cdb27a3_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\2493279022_ff59518958_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\5681125059_bd8f268cbc_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\36524316142_93f1f03047_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\9080082915_ff6484fc68_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\6113543037_8e90fb313e_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\13064951253_363375d340_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\3573206846_165eb171d9_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\476009713_a62e0f0b19_c.jpg,dandelion
data\raw\flower_classification\train\tulip\16629300204_94258c702f_c.jpg,tulip
data\raw\flower_classification\train\tulip\11616648723_ff93f51ed0_c.jpg,tulip
data\raw\flower_classification\train\dandelion\8736846726_80e46f5d74_c.jpg,dandelion
data\raw\flower_classification\train\rose\36317206622_ded4712618_c.jpg,rose
data\raw\flower_classification\train\sunflower\31941876268_91be1aefba_c.jpg,sunflower
data\raw\flower_classification\train\tulip\25631104341_4d52b6f165_c.jpg,tulip
data\raw\flower_classification\train\dandelion\3473686969_a4220bfd32_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\4917217294_7a2f7d214c_c.jpg,sunflower
data\raw\flower_classification\train\tulip\3126586386_2c469be779_c.jpg,tulip
data\raw\flower_classification\train\rose\1514530953_a3b5536323_c.jpg,rose
data\raw\flower_classification\train\rose\27402987200_3c019d9133_c.jpg,rose
data\raw\flower_classification\train\sunflower\1257775378_2dc11f0ae2_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\4983736034_cf530e9e04_c.jpg,dandelion
data\raw\flower_classification\train\rose\4778566509_7d56f473bc_c.jpg,rose
data\raw\flower_classification\train\common_daisy\48094800152_ee6ffa2257_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\4758241829_0f3f315318_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\50616328741_0385ab1d60_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\18039129674_e765b0afba_c.jpg,common_daisy
data\raw\flower_classification\train\rose\7354869678_68bc7ef089_c.jpg,rose
data\raw\flower_classification\train\tulip\386341974_56baff9c05_c.jpg,tulip
data\raw\flower_classification\train\sunflower\9080112409_22286757f9_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\5379581500_96ba0db73e_c.jpg,sunflower
data\raw\flower_classification\train\tulip\26428652305_1ee15f6328_c.jpg,tulip
data\raw\flower_classification\train\rose\6890472190_9bbf3947ae_c.jpg,rose
data\raw\flower_classification\train\tulip\13904011084_d408151d80_c.jpg,tulip
data\raw\flower_classification\train\dandelion\16944086373_75c568794f_c.jpg,dandelion
data\raw\flower_classification\train\tulip\33187168234_b524e1a6e5_c.jpg,tulip
data\raw\flower_classification\train\tulip\8947972927_b20a723a9e_c.jpg,tulip
data\raw\flower_classification\train\rose\1363267439_c68220d7dc_c.jpg,rose
data\raw\flower_classification\train\dandelion\7299061106_73d084aa92_c.jpg,dandelion
data\raw\flower_classification\train\tulip\16970689310_58dd227e49_c.jpg,tulip
data\raw\flower_classification\train\dandelion\4611154450_5ee6935cf3_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\17870311388_f5ecab1a32_c.jpg,common_daisy
data\raw\flower_classification\train\rose\2245020350_06d5bea8a9_c.jpg,rose
data\raw\flower_classification\train\tulip\108001022_4d2f22323b_c.jpg,tulip
data\raw\flower_classification\train\tulip\4451285806_a34695f753_c.jpg,tulip
data\raw\flower_classification\train\sunflower\110474474_1102c8ac00_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\46607190664_2be8466eb2_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\17649960472_2294659998_c.jpg,dandelion
data\raw\flower_classification\train\tulip\5633741708_39102d3943_c.jpg,tulip
data\raw\flower_classification\train\sunflower\4984325651_aaa09ce17e_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\2486650732_d0010a39ce_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\13359354853_33d489336b_c.jpg,common_daisy
data\raw\flower_classification\train\rose\2480337034_f4c8b18ee5_c.jpg,rose
data\raw\flower_classification\train\rose\3747929625_1d4d51d288_c.jpg,rose
data\raw\flower_classification\train\sunflower\33813929_171ec3ca98_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\6897544070_b51c4ee711_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\5665190083_d781cda9df_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\8452367014_e0685941c1_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\14113793706_a2a411de47_c.jpg,dandelion
data\raw\flower_classification\train\rose\27650753651_62a8d4b0f5_c.jpg,rose
data\raw\flower_classification\train\tulip\26977796872_660296af11_c.jpg,tulip
data\raw\flower_classification\train\dandelion\4283750417_ed714e8ffc_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\5616470727_461399a9f1_c.jpg,common_daisy
data\raw\flower_classification\train\rose\8197323143_5675aff764_c.jpg,rose
data\raw\flower_classification\train\dandelion\17600262620_05a0526f89_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\3447719173_fd46d51c5a_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\5820978537_01100c8533_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\8719756744_34a5a83976_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\5727203424_d9f398743e_c.jpg,tulip
data\raw\flower_classification\train\tulip\14005523225_e8e6f46ac9_c.jpg,tulip
data\raw\flower_classification\train\tulip\16955803792_74e2f0512c_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\5744731207_c5b39c0164_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\26664249162_f6d12e6130_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\49491119502_0a18b5f41a_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\27356736916_bcf0c44657_c.jpg,tulip
data\raw\flower_classification\train\rose\14567935788_3f10a9cd01_c.jpg,rose
data\raw\flower_classification\train\sunflower\7152907589_638703fa3e_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\8800371774_9ea663b1b2_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\4711469300_22e353bb2e_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\49750387431_9d30a51582_c.jpg,common_daisy
data\raw\flower_classification\train\rose\8702677054_b916a65bf4_c.jpg,rose
data\raw\flower_classification\train\common_daisy\19186493213_a5ca2256aa_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\9078886735_4cb697f239_c.jpg,common_daisy
data\raw\flower_classification\train\rose\19911901939_203df78845_c.jpg,rose
data\raw\flower_classification\train\dandelion\30800040467_b4155ef203_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\533161615_e2e52cc70b_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\5076065268_dd03b35f33_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\3311322189_f08cb0c891_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\7915751800_fe382af618_c.jpg,sunflower
data\raw\flower_classification\train\rose\16413603897_8b583f366a_c.jpg,rose
data\raw\flower_classification\train\tulip\4962669925_43051ab4ee_c.jpg,tulip
data\raw\flower_classification\train\dandelion\505113052_eb11200934_c.jpg,dandelion
data\raw\flower_classification\train\rose\68963342_5e9ba27107_c.jpg,rose
data\raw\flower_classification\train\sunflower\9721753036_59fa5e9bb8_c.jpg,sunflower
data\raw\flower_classification\train\tulip\492049658_7500225021_c.jpg,tulip
data\raw\flower_classification\train\sunflower\5337859511_05e27f36f2_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\5685470191_154f3f6cc5_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\14185864309_0b9409e755_c.jpg,dandelion
data\raw\flower_classification\train\rose\4779200844_410a92c636_c.jpg,rose
data\raw\flower_classification\train\tulip\24375022979_c16a048b50_c.jpg,tulip
data\raw\flower_classification\train\rose\5864602630_84132bd7ff_c.jpg,rose
data\raw\flower_classification\train\tulip\4418463118_ba5de77237_c.jpg,tulip
data\raw\flower_classification\train\tulip\5693302821_67c48876a2_c.jpg,tulip
data\raw\flower_classification\train\sunflower\20520537443_b82ce0b081_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\6985799030_a4e0f88d8a_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\4150915224_a5a43eec61_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\14604843089_aa345244d3_c.jpg,dandelion
data\raw\flower_classification\train\tulip\5380767813_20b902159e_c.jpg,tulip
data\raw\flower_classification\train\dandelion\4637491289_5586f2e0db_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\51113035365_22bac7a9a6_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\5779806403_dcf0b62c97_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\18926753565_f57955d6d6_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\30527077264_0c16c3277d_c.jpg,tulip
data\raw\flower_classification\train\tulip\24901631102_54f22a1ba9_c.jpg,tulip
data\raw\flower_classification\train\sunflower\5349202364_1388827c86_c.jpg,sunflower
data\raw\flower_classification\train\tulip\7272008546_3708a4ffd8_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\20643436666_ee4b8a4cc7_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\20793582501_62ddf5aff8_c.jpg,sunflower
data\raw\flower_classification\train\tulip\7271976112_762dc2856f_c.jpg,tulip
data\raw\flower_classification\train\sunflower\14007055885_46e28a3169_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\48121537777_5eab1257e5_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\16833607764_887394c914_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\3955909901_2c91ea0a06_c.jpg,sunflower
data\raw\flower_classification\train\tulip\8621381790_3fc2955f3b_c.jpg,tulip
data\raw\flower_classification\train\rose\8085839926_8b7f98d0ff_c.jpg,rose
data\raw\flower_classification\train\sunflower\1091622274_f53ae12f62_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\114228405_f98b993b15_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\8916627759_3f493886c7_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\4684273986_db36ecd61e_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\4735688325_9fa8c382f6_c.jpg,dandelion
data\raw\flower_classification\train\rose\7772478886_4d4328cac5_c.jpg,rose
data\raw\flower_classification\train\dandelion\13804044435_cd4ea64b01_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\26615871703_1e3e823906_c.jpg,common_daisy
data\raw\flower_classification\train\rose\543488055_2e973307b7_c.jpg,rose
data\raw\flower_classification\train\tulip\25008601582_7822d4c001_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\50996962606_08d7c9f822_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\7011759027_27044052ac_c.jpg,dandelion
data\raw\flower_classification\train\tulip\27153462636_1793113a65_c.jpg,tulip
data\raw\flower_classification\train\rose\16636537378_ae24ee99c9_c.jpg,rose
data\raw\flower_classification\train\sunflower\79664056_b8ebb5d844_c.jpg,sunflower
data\raw\flower_classification\train\rose\4040414351_34930cb77d_c.jpg,rose
data\raw\flower_classification\train\sunflower\14884202314_5c0d47df92_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\5507654320_cc960e77e5_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\2427484129_a5c0f8bbff_c.jpg,tulip
data\raw\flower_classification\train\rose\5811759450_c93446a9b1_c.jpg,rose
data\raw\flower_classification\train\sunflower\6626154911_849bf30140_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\5642608611_0c24115834_c.jpg,sunflower
data\raw\flower_classification\train\rose\3215934527_89e202c99e_c.jpg,rose
data\raw\flower_classification\train\rose\20416656404_10184f67a4_c.jpg,rose
data\raw\flower_classification\train\common_daisy\14449799203_8e882fa1ea_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\6769766203_ab1816eb5e_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\241714531_61a097764a_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\5564929006_1f9d0043a1_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\49894990792_43ae69b025_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\478313144_61153a5fb0_c.jpg,dandelion
data\raw\flower_classification\train\tulip\13793000744_7e73b19d9b_c.jpg,tulip
data\raw\flower_classification\train\tulip\27245129182_d50313e9a4_c.jpg,tulip
data\raw\flower_classification\train\tulip\6505524429_48864ee92d_c.jpg,tulip
data\raw\flower_classification\train\sunflower\14890076223_a39588d8e3_c.jpg,sunflower
data\raw\flower_classification\train\tulip\5420935062_ef7f1c0ba7_c.jpg,tulip
data\raw\flower_classification\train\tulip\7091143847_8751ce3f08_c.jpg,tulip
data\raw\flower_classification\train\dandelion\5676770820_9f902f6a4d_c.jpg,dandelion
data\raw\flower_classification\train\tulip\8648707565_5f3b232f5d_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\13692539344_3b7750fec8_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\27155887290_10cee278a3_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\8452192435_f6df027bcd_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\2592781676_eb2b46a43a_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\6984777966_526b73703c_c.jpg,tulip
data\raw\flower_classification\train\rose\5371136160_c7c9ff17b2_c.jpg,rose
data\raw\flower_classification\train\tulip\13659500195_bc62316db6_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\51363391231_f1c1139bdb_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\5607242128_393eb64183_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\5649315898_30c83ca27c_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\4855604325_5ea41dff85_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\107636804_fa65e111c6_c.jpg,sunflower
data\raw\flower_classification\train\tulip\13848533055_fcf9f6b915_c.jpg,tulip
data\raw\flower_classification\train\tulip\13724404665_09c93f8f82_c.jpg,tulip
data\raw\flower_classification\train\sunflower\36972913120_48d8608094_c.jpg,sunflower
data\raw\flower_classification\train\tulip\34075046050_d51cc15695_c.jpg,tulip
data\raw\flower_classification\train\dandelion\8903655_15b3998b02_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\21441191205_9df55c1d4a_c.jpg,sunflower
data\raw\flower_classification\train\rose\3495458585_260b62a15c_c.jpg,rose
data\raw\flower_classification\train\common_daisy\172191748_95b1872527_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\14405457461_66440d3555_c.jpg,dandelion
